words,count_up,count_down,total,polarity_score
노란/VA,5.0,28.0,33.0,0.24728727211515972
환헤지ㅇ/NNG,24.0,105.0,129.0,0.31652770830740445
취약계층/NNG,33.0,130.0,163.0,0.3515283683606271
외표채/NNG,31.0,58.0,89.0,0.740156386882616
유로본드/NNG,9.0,18.0,27.0,0.6924043619224473
필라델피아반도체지수/NNG,16.0,56.0,72.0,0.3956596353842556
선점/NNG,16.0,32.0,48.0,0.6924043619224473
개정/NNG,152.0,289.0,441.0,0.7283423045827818
다양/NNG,395.0,746.0,1141.0,0.7332432250921358
지원계획/NNG,7.0,13.0,20.0,0.7456662359164816
분자/NNG,10.0,20.0,30.0,0.6924043619224471
인민대표회의/NNG,3.0,15.0,18.0,0.2769617447689789
디플레이션/NNG;압력/NNG,6.0,17.0,23.0,0.488756020180551
박사/NNG,5.0,18.0,23.0,0.3846690899569151
비즈/NNG,5.0,30.0,35.0,0.2308014539741491
소비/NNG;위축/NNG,15.0,34.0,49.0,0.6109450252256888
봉합/NNG,3.0,14.0,17.0,0.29674472653819167
wto/NNG,22.0,44.0,66.0,0.6924043619224474
시동/NNG,12.0,25.0,37.0,0.6647081874455493
기간산업/NNG,6.0,11.0,17.0,0.7553502130063061
증권회사/NNG,2.0,16.0,18.0,0.1731010904806118
기업/NNG;실적/NNG;개선/NNG,15.0,29.0,44.0,0.7162803744025317
아카데미/NNG,14.0,33.0,47.0,0.5874946101160158
공익법인/NNG,1.0,22.0,23.0,0.06294585108385885
가용/NNG,20.0,37.0,57.0,0.7485452561323754
하락/NNG;전환/NNG,51.0,100.0,151.0,0.7062524491608962
미만/NNG,301.0,624.0,925.0,0.6679926696751816
수많/VA,5.0,21.0,26.0,0.329716362820213
확전/NNG,5.0,18.0,23.0,0.3846690899569151
유찰/NNG,11.0,29.0,40.0,0.5252722745618565
gdp/NNG;갭/NNG;마이너스/NNG;축소/NNG,7.0,15.0,22.0,0.6462440711276174
충실히/MAG,9.0,22.0,31.0,0.5665126597547296
최신/NNG,11.0,26.0,37.0,0.5858806139343785
균등/NNG,21.0,40.0,61.0,0.7270245800185696
종합무역법/NNG,7.0,14.0,21.0,0.6924043619224471
상호신용금고/NNG,7.0,15.0,22.0,0.6462440711276174
이은/VV,22.0,59.0,81.0,0.5163693546540284
선사/NNG,10.0,21.0,31.0,0.659432725640426
팽배/NNG,16.0,32.0,48.0,0.6924043619224473
gni/NNG,4.0,28.0,32.0,0.1978298176921278
db/NNG,275.0,575.0,850.0,0.6622998244475583
초대/NNG,25.0,99.0,124.0,0.34969917268810463
시발점/NNG,7.0,15.0,22.0,0.6462440711276174
가든/NNG,6.0,11.0,17.0,0.7553502130063061
자금/NNG;이탈/NNG,6.0,21.0,27.0,0.3956596353842555
투자사/NNG,3.0,19.0,22.0,0.21865400902814122
대장/NNG,6.0,27.0,33.0,0.3077352719655321
갖추/VV,64.0,131.0,195.0,0.6765477734814752
요구자본/NNG,7.0,28.0,35.0,0.34620218096122357
정교/NNG,11.0,20.0,31.0,0.761644798114692
남기/VV,30.0,70.0,100.0,0.5934894530763833
지낸/VV,5.0,14.0,19.0,0.49457454423031944
모셔/VV,1.0,20.0,21.0,0.06924043619224472
생성/NNG,11.0,61.0,72.0,0.24971960593924328
사채/NNG,99.0,192.0,291.0,0.7140419982325238
사회적경제/NNG,1.0,51.0,52.0,0.027153112232252835
오토/NNG,50.0,181.0,231.0,0.3825438463659929
처했/VV,2.0,15.0,17.0,0.1846411631793193
레포/NNG,32.0,85.0,117.0,0.5213397548592544
소부/NNG,3.0,14.0,17.0,0.29674472653819167
파격/NNG,6.0,14.0,20.0,0.5934894530763833
공론/NNG,5.0,15.0,20.0,0.4616029079482982
전문기업/NNG,14.0,26.0,40.0,0.7456662359164816
니즈/NNG,17.0,54.0,71.0,0.43595830195117047
오차/NNG,45.0,97.0,142.0,0.6424370368352603
취약차주/NNG,3.0,28.0,31.0,0.14837236326909584
창업자/NNG,20.0,61.0,81.0,0.45403564716226047
빌딩/NNG,732.0,1657.0,2389.0,0.6117561773412569
좁혀진/VV,8.0,16.0,24.0,0.6924043619224473
후생/NNG,5.0,16.0,21.0,0.4327527262015295
추락/NNG,18.0,46.0,64.0,0.5418816745480022
전환사채/NNG,29.0,53.0,82.0,0.7577255281415461
스크린/NNG,6.0,15.0,21.0,0.5539234895379578
경제/NNG;지표/NNG;상승/NNG,6.0,12.0,18.0,0.6924043619224473
오래가/VV,6.0,11.0,17.0,0.7553502130063061
저탄소/NNG,8.0,15.0,23.0,0.7385646527172772
구축효과/NNG,34.0,70.0,104.0,0.6726213801532344
바라본/VV,16.0,31.0,47.0,0.7147399865005907
모색/NNG,58.0,110.0,168.0,0.7301718725727626
정규직/NNG,8.0,19.0,27.0,0.5830773574083766
담보인정비율/NNG,7.0,14.0,21.0,0.6924043619224471
평이/NNG,9.0,18.0,27.0,0.6924043619224473
세도/NNG,10.0,20.0,30.0,0.6924043619224471
경제/NNG;성장/NNG;둔화/NNG,17.0,39.0,56.0,0.6036345719323899
기업인/NNG,9.0,17.0,26.0,0.7331340302708266
공급/NNG;부족/NNG;우려/NNG,5.0,14.0,19.0,0.49457454423031944
재생에너지/NNG,7.0,49.0,56.0,0.19782981769212776
활황/NNG,17.0,36.0,53.0,0.6539374529267556
공시지가/NNG,4.0,15.0,19.0,0.3692823263586386
인순/NNG,3.0,22.0,25.0,0.18883755325157653
구호/NNG,8.0,20.0,28.0,0.5539234895379578
완화/NNG;전환/NNG,4.0,13.0,17.0,0.42609499195227524
고집/NNG,8.0,18.0,26.0,0.6154705439310643
부동산개발/NNG,23.0,46.0,69.0,0.6924043619224473
채권단/NNG,57.0,147.0,204.0,0.5369666480214896
a+등급/NNG,57.0,120.0,177.0,0.6577841438263249
인하/NNG;종료/NNG,6.0,13.0,19.0,0.6391424879284128
동취/NNG,4.0,28.0,32.0,0.1978298176921278
신종/NNG,90.0,177.0,267.0,0.7041400290736751
꼽혔/VV,12.0,40.0,52.0,0.4154426171534683
수청/NNG,7.0,20.0,27.0,0.484683053345713
선수촌/NNG,7.0,15.0,22.0,0.6462440711276174
미/NNG;국채/NNG;금리/NNG;오르/VV,6.0,12.0,18.0,0.6924043619224473
재정/NNG;개선/NNG,6.0,17.0,23.0,0.488756020180551
바이/NNG,11.0,21.0,32.0,0.7253759982044686
수수/NNG,34.0,67.0,101.0,0.7027387553839762
갱신/NNG,43.0,113.0,156.0,0.526962611728588
고용/NNG;지표/NNG;둔화/NNG,8.0,17.0,25.0,0.651674693574068
약진/NNG,16.0,30.0,46.0,0.7385646527172772
크레딧/NNG;약세/NNG,16.0,29.0,45.0,0.7640323993627005
글로벌/NNG;금융시장/NNG;안정/NNG,5.0,12.0,17.0,0.5770036349353728
금리/NNG;변동성/NNG;축소/NNG,6.0,14.0,20.0,0.5934894530763833
그러/VV,136.0,313.0,449.0,0.6017060269741394
선도/NNG,20.0,44.0,64.0,0.6294585108385884
민간/NNG;고용/NNG;증가/NNG,7.0,26.0,33.0,0.3728331179582408
경기/NNG;연착륙/NNG,8.0,21.0,29.0,0.5275461805123408
시그널링/NNG,7.0,13.0,20.0,0.7456662359164816
경제분석/NNG,30.0,62.0,92.0,0.6700687373443037
탐사/NNG,5.0,12.0,17.0,0.5770036349353728
반드시/MAG,61.0,115.0,176.0,0.7345507143872918
산업/NNG;위험/NNG,7.0,13.0,20.0,0.7456662359164816
챗봇/NNG,2.0,17.0,19.0,0.162918673393517
마이너스증가율/NNG,1.0,16.0,17.0,0.0865505452403059
약세장/NNG,26.0,53.0,79.0,0.6793401286786276
사모펀드/NNG,35.0,93.0,128.0,0.5211645734900141
글로벌본드/NNG,7.0,13.0,20.0,0.7456662359164816
엿볼/VV,6.0,22.0,28.0,0.37767510650315306
생산성/NNG,146.0,291.0,437.0,0.6947837583551705
선대/NNG,5.0,18.0,23.0,0.3846690899569151
물가/NNG;상승률/NNG;농산물/NNG;가격/NNG;하락/NNG,5.0,14.0,19.0,0.49457454423031944
부추기/VV,25.0,78.0,103.0,0.4438489499502867
경색/NNG,46.0,166.0,212.0,0.3837421764871395
반영시/NNG,5.0,12.0,17.0,0.5770036349353728
선택권/NNG,5.0,14.0,19.0,0.49457454423031944
양육비/NNG,3.0,24.0,27.0,0.1731010904806118
제로금리정책/NNG,6.0,13.0,19.0,0.6391424879284128
청신호/NNG,5.0,22.0,27.0,0.3147292554192942
화제/NNG,4.0,20.0,24.0,0.2769617447689789
경제활동인구/NNG,8.0,33.0,41.0,0.3357112057805805
교시/NNG,5.0,12.0,17.0,0.5770036349353728
아마도/MAG,34.0,69.0,103.0,0.6823695160974842
주자/NNG,23.0,42.0,65.0,0.7583476344864899
계승/NNG,6.0,11.0,17.0,0.7553502130063061
사용자/NNG,33.0,116.0,149.0,0.3939542059213924
반사/NNG,14.0,27.0,41.0,0.7180489679195748
분배/NNG,20.0,64.0,84.0,0.4327527262015295
머리/NNG,3.0,16.0,19.0,0.2596516357209177
탈퇴/NNG,116.0,226.0,342.0,0.7107867786106538
시절/NNG,27.0,57.0,84.0,0.6559620270844237
체육/NNG,5.0,17.0,22.0,0.4072966834837925
뚜렷이/MAG,13.0,33.0,46.0,0.5455307093934433
중점/NNG,55.0,104.0,159.0,0.732350767417973
총통/NNG,2.0,32.0,34.0,0.0865505452403059
증권시장/NNG,6.0,18.0,24.0,0.4616029079482981
투쟁/NNG,6.0,13.0,19.0,0.6391424879284128
전망/NNG;밑돌/VV,6.0,13.0,19.0,0.6391424879284128
지움/VV,7.0,15.0,22.0,0.6462440711276174
수출기업/NNG,33.0,76.0,109.0,0.6012985248273884
상권/NNG,16.0,32.0,48.0,0.6924043619224473
펀더멘털/NNG;양호/NNG,7.0,17.0,24.0,0.5702153568773095
강세장/NNG,61.0,116.0,177.0,0.7282183806425738
둬야/VV,9.0,19.0,28.0,0.6559620270844237
중소벤처기업부/NNG,13.0,45.0,58.0,0.40005585355519174
무다라바/NNG,1.0,16.0,17.0,0.0865505452403059
최장/NNG,17.0,39.0,56.0,0.6036345719323899
금리/NNG;인하/NNG;기대/NNG;낮/VA,9.0,18.0,27.0,0.6924043619224473
쾌적/NNG,7.0,34.0,41.0,0.28510767843865475
보급/NNG,14.0,31.0,45.0,0.6253974881880168
비차익/NNG,13.0,38.0,51.0,0.47375035289430606
총액/NNG,81.0,181.0,262.0,0.6197210311129085
유통산업/NNG,3.0,16.0,19.0,0.2596516357209177
경기/NNG;좋/VA,6.0,15.0,21.0,0.5539234895379578
배송/NNG,13.0,50.0,63.0,0.36005026819967256
매입비중/NNG,8.0,18.0,26.0,0.6154705439310643
업그레이드/NNG,12.0,26.0,38.0,0.6391424879284128
사들이/VV,39.0,88.0,127.0,0.6137220480676238
금리/NNG;하락/NNG;금리/NNG;인하/NNG,9.0,17.0,26.0,0.7331340302708266
교착/NNG,5.0,19.0,24.0,0.3644233483802354
모델포트폴리오/NNG,9.0,94.0,103.0,0.13258806930429842
고래/NNG,1.0,18.0,19.0,0.07693381799138303
미상환/NNG,6.0,15.0,21.0,0.5539234895379578
기업개선작업/NNG,3.0,15.0,18.0,0.2769617447689789
세상/NNG,26.0,52.0,78.0,0.6924043619224473
금중/NNG,11.0,28.0,39.0,0.5440319986533515
방치/NNG,7.0,26.0,33.0,0.3728331179582408
부서장/NNG,5.0,14.0,19.0,0.49457454423031944
개인정보/NNG,6.0,17.0,23.0,0.488756020180551
상태/NNG,551.0,1115.0,1666.0,0.6843314859538446
상실/NNG,42.0,86.0,128.0,0.676301934900995
고강/NNG,8.0,16.0,24.0,0.6924043619224473
조처/NNG,5.0,12.0,17.0,0.5770036349353728
사랑/NNG,10.0,37.0,47.0,0.3742726280661877
리비/NNG,16.0,30.0,46.0,0.7385646527172772
합당/NNG,7.0,18.0,25.0,0.5385367259396812
흥행/NNG;성공/NNG,23.0,42.0,65.0,0.7583476344864899
베스트/NNG,49.0,179.0,228.0,0.3790817177005577
판매/NNG;감소/NNG,12.0,24.0,36.0,0.6924043619224473
자율/NNG,27.0,76.0,103.0,0.49197152031331776
국립/NNG,7.0,29.0,36.0,0.3342641747211814
출마/NNG,10.0,26.0,36.0,0.532618739940344
체이스/NNG,6.0,22.0,28.0,0.37767510650315306
현명/NNG,8.0,16.0,24.0,0.6924043619224473
순조/NNG,19.0,46.0,65.0,0.5719862120228911
ecb/NNG;금리/NNG;인하/NNG,18.0,47.0,65.0,0.5303522772171937
핵협상/NNG,5.0,16.0,21.0,0.4327527262015295
회복국면/NNG,62.0,120.0,182.0,0.7154845073198622
그친다/VV,7.0,23.0,30.0,0.4214635246484461
도덕적해이/NNG,7.0,27.0,34.0,0.3590244839597874
상승장/NNG,9.0,32.0,41.0,0.3894774535813766
탄탄/NNG,73.0,171.0,244.0,0.5911756540390485
통화정책방향문/NNG,12.0,23.0,35.0,0.7225088993973362
대장주/NNG,5.0,56.0,61.0,0.12364363605757986
신용/NNG;불안/NNG,6.0,12.0,18.0,0.6924043619224473
가수요/NNG,13.0,30.0,43.0,0.6000837803327876
본점/NNG,42.0,79.0,121.0,0.7362274228036149
특별자금/NNG,6.0,25.0,31.0,0.33235409372277464
신흥국/NNG;통화/NNG;약세/NNG,11.0,22.0,33.0,0.6924043619224474
보통예금/NNG,1.0,22.0,23.0,0.06294585108385885
투자자보호/NNG,21.0,43.0,64.0,0.676301934900995
바꿨/VV,6.0,15.0,21.0,0.5539234895379578
금리/NNG;우호적/VAX,7.0,16.0,23.0,0.6058538166821413
금리/NNG;인하/NNG;자신/NNG,3.0,15.0,18.0,0.2769617447689789
잦아들/VV,10.0,35.0,45.0,0.3956596353842555
공매도/NNG,20.0,90.0,110.0,0.3077352719655321
대출/NNG;규제/NNG;강화/NNG,6.0,12.0,18.0,0.6924043619224473
공매/NNG,11.0,23.0,34.0,0.6622998244475583
사모사채/NNG,19.0,85.0,104.0,0.30954547944768224
etf/NNG,870.0,3100.0,3970.0,0.3886398676596962
기업/NNG;구조/NNG;개선/NNG,3.0,21.0,24.0,0.19782981769212776
그리드/NNG,1.0,16.0,17.0,0.0865505452403059
수은/NNG,15.0,47.0,62.0,0.441960231014328
나란히/MAG,37.0,75.0,112.0,0.6831723037634813
마지노선/NNG,6.0,12.0,18.0,0.6924043619224473
대학생/NNG,4.0,25.0,29.0,0.22156939581518312
헬스/NNG,12.0,30.0,42.0,0.5539234895379578
찬성/NNG,67.0,130.0,197.0,0.7137091115200611
상환청구권/NNG,1.0,20.0,21.0,0.06924043619224472
학부/NNG,5.0,19.0,24.0,0.3644233483802354
중장기재무관리계획/NNG,7.0,23.0,30.0,0.4214635246484461
프랜차이즈/NNG,6.0,11.0,17.0,0.7553502130063061
경제인/NNG,8.0,21.0,29.0,0.5275461805123408
써야/VV,7.0,16.0,23.0,0.6058538166821413
한계점/NNG,17.0,38.0,55.0,0.6195196922464001
장외시장/NNG,9.0,20.0,29.0,0.6231639257302025
페드워치/NNG,78.0,238.0,316.0,0.4538448758819402
우월/NNG,15.0,30.0,45.0,0.6924043619224473
일희일비/NNG,6.0,22.0,28.0,0.37767510650315306
마이너스gdp/NNG;갭/NNG;확대/NNG,6.0,11.0,17.0,0.7553502130063061
워낙/MAG,14.0,34.0,48.0,0.5702153568773095
국제에너지기구/NNG,4.0,18.0,22.0,0.30773527196553213
갈아탄/VV,1.0,39.0,40.0,0.03550791599602294
구청/NNG,12.0,22.0,34.0,0.7553502130063061
동일등급/NNG,34.0,83.0,117.0,0.5672710435027278
요주/NNG,7.0,39.0,46.0,0.24855541197216055
출산/NNG,22.0,96.0,118.0,0.317351999214455
경제/NNG;지표/NNG;악화/NNG,10.0,30.0,40.0,0.4616029079482982
생활비/NNG,8.0,28.0,36.0,0.3956596353842556
완화/NNG;되돌/VV,2.0,15.0,17.0,0.1846411631793193
인내/NNG,6.0,19.0,25.0,0.43730801805628244
담겨/VV,5.0,14.0,19.0,0.49457454423031944
분배금/NNG,23.0,92.0,115.0,0.3462021809612236
저울질/NNG,5.0,15.0,20.0,0.4616029079482982
과일/NNG,21.0,60.0,81.0,0.48468305334571316
뜨겁/VA,48.0,90.0,138.0,0.738564652717277
명문화/NNG,4.0,14.0,18.0,0.3956596353842556
리그/NNG,5.0,26.0,31.0,0.266309369970172
세븐/NNG,9.0,27.0,36.0,0.46160290794829817
땅값/NNG,7.0,20.0,27.0,0.484683053345713
밑돌/VV,103.0,218.0,321.0,0.6542903603487346
보존/NNG,6.0,13.0,19.0,0.6391424879284128
유통수익률/NNG,8.0,20.0,28.0,0.5539234895379578
원주/NNG,11.0,25.0,36.0,0.6093158384917536
착한/VA,5.0,14.0,19.0,0.49457454423031944
지배/NNG,26.0,52.0,78.0,0.6924043619224473
보호무역/NNG,20.0,91.0,111.0,0.3043535656801966
대출/NNG;금리/NNG;인하/NNG,7.0,27.0,34.0,0.3590244839597874
상위등급/NNG,111.0,276.0,387.0,0.5569339432854467
조정국면/NNG,39.0,75.0,114.0,0.7201005363993451
前轍/NNG,7.0,23.0,30.0,0.4214635246484461
배당/NNG,188.0,506.0,694.0,0.5145139132071941
증시주변자금/NNG,3.0,20.0,23.0,0.20772130857673415
비춰/VV,5.0,12.0,17.0,0.5770036349353728
하락/NNG;둔화/NNG,3.0,14.0,17.0,0.29674472653819167
옥석/NNG,24.0,46.0,70.0,0.7225088993973362
고부가가치/NNG,11.0,27.0,38.0,0.5641813319368089
입지/NNG,47.0,88.0,135.0,0.7396137502353414
지구/NNG,21.0,72.0,93.0,0.40390254445476087
월세/NNG,32.0,83.0,115.0,0.5339021585908028
약식/NNG,4.0,20.0,24.0,0.2769617447689789
트로이카/NNG,3.0,23.0,26.0,0.18062722484933405
국채/NNG;금리/NNG;하락/NNG,36.0,69.0,105.0,0.7225088993973363
실적/NNG;회복/NNG,13.0,24.0,37.0,0.7501047254159846
입력/NNG,10.0,27.0,37.0,0.5128921199425535
귀금속/NNG,20.0,39.0,59.0,0.7101583199204587
프로그램매매/NNG,3.0,14.0,17.0,0.29674472653819167
파장/NNG,21.0,51.0,72.0,0.5702153568773095
금리/NNG;하방/NNG;경직/NNG,6.0,11.0,17.0,0.7553502130063061
광업/NNG,17.0,32.0,49.0,0.7356796345426001
물리/NNG,15.0,31.0,46.0,0.6700687373443037
올바르/VA,11.0,27.0,38.0,0.5641813319368089
재원/NNG,118.0,213.0,331.0,0.7671710301112561
부동산/NNG;pf/NNG;부실/NNG;우려/NNG,7.0,19.0,26.0,0.5101926877323295
안전/NNG,80.0,174.0,254.0,0.6366936661355836
별순/NNG,6.0,13.0,19.0,0.6391424879284128
상승곡선/NNG,5.0,12.0,17.0,0.5770036349353728
의결권/NNG,14.0,36.0,50.0,0.5385367259396812
노트/NNG,7.0,17.0,24.0,0.5702153568773095
규제정책/NNG,6.0,14.0,20.0,0.5934894530763833
사별/NNG,10.0,36.0,46.0,0.3846690899569151
투자기회/NNG,35.0,81.0,116.0,0.598374139932979
형식/NNG,18.0,52.0,70.0,0.47935686594630966
재미/NNG,4.0,20.0,24.0,0.2769617447689789
환율조작국/NNG,26.0,49.0,75.0,0.7347964657136175
조망/NNG,8.0,21.0,29.0,0.5275461805123408
근본/NNG,16.0,35.0,51.0,0.6330554166148089
증권가/NNG,25.0,119.0,144.0,0.2909262024884232
분주/NNG,6.0,18.0,24.0,0.4616029079482981
독서실/NNG,5.0,12.0,17.0,0.5770036349353728
수익/NNG;확보/NNG,8.0,18.0,26.0,0.6154705439310643
관리목표/NNG,14.0,43.0,57.0,0.4508679566006633
라인/NNG,26.0,77.0,103.0,0.4675977509086657
그냥/MAG,17.0,31.0,48.0,0.7594112356568775
주제/NNG,48.0,119.0,167.0,0.5585783087777726
진단/NNG,165.0,341.0,506.0,0.6700687373443037
딜링룸/NNG,39.0,129.0,168.0,0.41866310255775885
통관/NNG,9.0,34.0,43.0,0.3665670151354133
골자/NNG,23.0,53.0,76.0,0.6009547292157089
아침/NNG,14.0,34.0,48.0,0.5702153568773095
트리거/NNG,84.0,202.0,286.0,0.5758610534800552
금리/NNG;낮/VV,32.0,66.0,98.0,0.671422411561161
계약자/NNG,12.0,35.0,47.0,0.4747915624611066
진공/NNG,12.0,56.0,68.0,0.29674472653819167
헌법/NNG,11.0,28.0,39.0,0.5440319986533515
임대주택/NNG,10.0,33.0,43.0,0.4196390072257256
etn/NNG,8.0,44.0,52.0,0.2517834043354354
소나/NNG,29.0,78.0,107.0,0.5148647819423326
미수금/NNG,2.0,29.0,31.0,0.09550404992033756
본다면/VV,29.0,60.0,89.0,0.6693242165250324
폭풍/NNG,9.0,39.0,48.0,0.31957124396420644
사내/NNG,13.0,36.0,49.0,0.5000698169439897
약관/NNG,13.0,34.0,47.0,0.5294856885289303
진영/NNG,10.0,26.0,36.0,0.532618739940344
트리플약세/NNG,6.0,12.0,18.0,0.6924043619224473
집값/NNG,70.0,132.0,202.0,0.7343682626450198
비교/NNG,694.0,1268.0,1962.0,0.7579315886028051
복수/NNG,12.0,40.0,52.0,0.4154426171534683
천주/NNG,1.0,29.0,30.0,0.04775202496016878
기채/NNG,6.0,19.0,25.0,0.43730801805628244
유입액/NNG,26.0,47.0,73.0,0.7660644004248353
접목/NNG,5.0,17.0,22.0,0.4072966834837925
자구계획/NNG,34.0,101.0,135.0,0.46617323376956843
리얼/NNG,13.0,26.0,39.0,0.6924043619224473
출로/NNG,5.0,15.0,20.0,0.4616029079482982
부가가치/NNG,20.0,39.0,59.0,0.7101583199204587
기업가치/NNG,53.0,114.0,167.0,0.6438145821384159
매장/NNG,23.0,51.0,74.0,0.6245215813418151
이자/NNG;최대/NNG,4.0,18.0,22.0,0.30773527196553213
고전/NNG,11.0,22.0,33.0,0.6924043619224474
접근방법/NNG,12.0,30.0,42.0,0.5539234895379578
좁히/VV,23.0,56.0,79.0,0.5687607258648674
삭제/NNG,82.0,174.0,256.0,0.6526110077889732
공표/NNG,67.0,121.0,188.0,0.7667949132033712
점도표/NNG,194.0,419.0,613.0,0.6411763542384475
우회/NNG,11.0,21.0,32.0,0.7253759982044686
구역/NNG,26.0,63.0,89.0,0.5715083622217025
판매사/NNG,17.0,42.0,59.0,0.5605178167943621
우위/NNG,164.0,358.0,522.0,0.6343816500295048
신용공여/NNG,35.0,74.0,109.0,0.6549770991158285
금하/NNG,7.0,15.0,22.0,0.6462440711276174
대출시/NNG,4.0,15.0,19.0,0.3692823263586386
마이/MAG,6.0,30.0,36.0,0.2769617447689789
상거래/NNG,6.0,13.0,19.0,0.6391424879284128
양도세/NNG,10.0,50.0,60.0,0.2769617447689789
회색코뿔소/NNG,1.0,33.0,34.0,0.04196390072257256
주저앉/VV,5.0,12.0,17.0,0.5770036349353728
보증료/NNG,8.0,62.0,70.0,0.17868499662514767
신탁상품/NNG,4.0,15.0,19.0,0.3692823263586386
모호/NNG,11.0,37.0,48.0,0.4116998908728065
젊은층/NNG,11.0,30.0,41.0,0.507763198743128
사업구조/NNG,29.0,55.0,84.0,0.7301718725727626
행위/NNG,65.0,126.0,191.0,0.7143854527771282
관망/NNG,56.0,158.0,214.0,0.4908182818690765
명의/NNG,5.0,16.0,21.0,0.4327527262015295
입점/NNG,10.0,31.0,41.0,0.44671249156286913
곡동/NNG,13.0,26.0,39.0,0.6924043619224473
메타/NNG,62.0,117.0,179.0,0.7338302639178073
시장가치/NNG,6.0,17.0,23.0,0.488756020180551
로컬통화/NNG,18.0,79.0,97.0,0.31552603834440635
이득/NNG,14.0,27.0,41.0,0.7180489679195748
사로잡/VV,4.0,13.0,17.0,0.42609499195227524
죽전/NNG,6.0,13.0,19.0,0.6391424879284128
좀처럼/MAG,21.0,52.0,73.0,0.5592496769373613
주인/NNG,21.0,69.0,90.0,0.42146352464844616
달러위안/NNG,74.0,172.0,246.0,0.5957897997937337
컨트롤/NNG,15.0,33.0,48.0,0.6294585108385884
지하/NNG,10.0,28.0,38.0,0.49457454423031944
회사채/NNG;스프레드/NNG;확대/NNG,14.0,30.0,44.0,0.6462440711276174
물가/NNG;부진/NNG,10.0,19.0,29.0,0.7288466967604708
금리/NNG;인하/NNG;가능성/NNG;낮/VA,11.0,28.0,39.0,0.5440319986533515
실효/NNG,46.0,175.0,221.0,0.36400686455351516
가격/NNG;인하/NNG,10.0,24.0,34.0,0.5770036349353728
민자/NNG,16.0,33.0,49.0,0.671422411561161
신탁/NNG,46.0,141.0,187.0,0.4517815694813131
연달/VV,13.0,26.0,39.0,0.6924043619224473
양방향/NNG,13.0,24.0,37.0,0.7501047254159846
탄소/NNG,6.0,47.0,53.0,0.1767840924057312
국무회의/NNG,4.0,16.0,20.0,0.3462021809612236
제소/NNG,4.0,13.0,17.0,0.42609499195227524
기업인수/NNG,6.0,11.0,17.0,0.7553502130063061
자녀/NNG,34.0,128.0,162.0,0.36783981727130005
투자수단/NNG,4.0,15.0,19.0,0.3692823263586386
용량/NNG,9.0,18.0,27.0,0.6924043619224473
방해/NNG,9.0,26.0,35.0,0.47935686594630966
부모/NNG,16.0,61.0,77.0,0.3632285177298084
최고가/NNG,39.0,167.0,206.0,0.32339844449072386
성일/NNG,8.0,16.0,24.0,0.6924043619224473
유전/NNG,6.0,19.0,25.0,0.43730801805628244
마케팅/NNG,32.0,77.0,109.0,0.5755049241952809
구매/NNG,137.0,259.0,396.0,0.7325050006438245
탑재/NNG,4.0,24.0,28.0,0.2308014539741491
균형점/NNG,5.0,14.0,19.0,0.49457454423031944
연착륙/NNG,78.0,187.0,265.0,0.5776207511224694
간접투자/NNG,1.0,17.0,18.0,0.0814593366967585
선보일/VV,5.0,15.0,20.0,0.4616029079482982
조기/NNG,442.0,851.0,1293.0,0.7192543548054564
전기차/NNG,109.0,318.0,427.0,0.47466714119211795
신재정협약/NNG,15.0,44.0,59.0,0.47209388312894135
뒤집/VV,9.0,24.0,33.0,0.5193032714418354
오락/NNG,12.0,30.0,42.0,0.5539234895379578
채권시장/NNG;금리/NNG;하락/NNG,10.0,22.0,32.0,0.6294585108385884
나스닥/NNG,238.0,588.0,826.0,0.560517816794362
진지/NNG,4.0,21.0,25.0,0.2637730902561704
법원/NNG,51.0,124.0,175.0,0.5695584267426582
면하/VV,33.0,66.0,99.0,0.6924043619224473
행해진/VV,7.0,13.0,20.0,0.7456662359164816
골든/NNG,6.0,16.0,22.0,0.5193032714418354
중간선거/NNG,19.0,71.0,90.0,0.370582616240183
수산/NNG,7.0,15.0,22.0,0.6462440711276174
지수/NNG;오르/VV,11.0,32.0,43.0,0.4760279988216825
글로벌/NNG;안전자산/NNG;선호/NNG,12.0,22.0,34.0,0.7553502130063061
완화/NNG;선호/NNG,6.0,13.0,19.0,0.6391424879284128
역레포/NNG,3.0,56.0,59.0,0.07418618163454792
호소/NNG,8.0,26.0,34.0,0.42609499195227524
가결/NNG,25.0,51.0,76.0,0.6788278058063207
토론/NNG,15.0,45.0,60.0,0.4616029079482981
로고/NNG,6.0,14.0,20.0,0.5934894530763833
누나/NNG,8.0,26.0,34.0,0.42609499195227524
광역/NNG,9.0,24.0,33.0,0.5193032714418354
관장/NNG,7.0,13.0,20.0,0.7456662359164816
할당/NNG,10.0,22.0,32.0,0.6294585108385884
순위/NNG,113.0,296.0,409.0,0.5286600871434901
신제품/NNG,11.0,31.0,42.0,0.49138374071915614
우하향/NNG,7.0,18.0,25.0,0.5385367259396812
양적완화/NNG;축소/NNG,12.0,24.0,36.0,0.6924043619224473
유보/NNG,31.0,72.0,103.0,0.5962370894332184
공인중개사/NNG,5.0,17.0,22.0,0.4072966834837925
스테이션/NNG,2.0,19.0,21.0,0.14576933935209416
재정정책/NNG;확대/NNG,8.0,15.0,23.0,0.7385646527172772
양적완화/NNG;확대/NNG,6.0,17.0,23.0,0.488756020180551
공고히/MAG,8.0,20.0,28.0,0.5539234895379578
과도기/NNG,4.0,33.0,37.0,0.16785560289029025
